"OriginalOrder","ID","Name","Grade","Value"
"1297","10400","""Barbra Streisand""","0.74787599","1"
"1298","7570","""Lauren Bacall""","0.41","1"
"1299","83247","""Richard Bey""","1.3880000000000001","1"
"1300","83248","""Ron Paul""","1.3880000000000001","1"
"1302","10679","""Carey Lowell""","1.56167015","1"
"1303","2055","""Robert Davi""","1.56167015","1"
"1305","12833","""Edward Burns""","0.5635998000000001","1"
"1307","7499","""Jared Leto""","0.72527595","1"
"1308","1337","""Tony Leung Chiu-Wai""","1.77394432","1"
"1309","1338","""Maggie Cheung""","1.77394432","1"
"1310","183812","""Jason O'Mara""","0.36893721","1"
"1311","10582","""Daniel Sunjata""","0.36893721","1"
"1312","51988","""Lizzy Caplan""","1.70764026","1"
"1313","16962","""Jang Dong-gun""","0.15","1"
"1314","37627","""Dany Boon""","0.53191886","1"
"1315","18177","""Andre Dussollier""","0.14","1"
"1318","2408","""Jamel Debbouze""","0.14300000000000002","1"
"1319","82302","""Arie Elmaleh""","0.14300000000000002","1"
"1320","1254992","""Melissa Theuriau""","0.14300000000000002","1"
"1321","17328","""Rufus Sewell""","1.17487473","1"
"1322","27855","""Shannyn Sossamon""","1.17487473","1"
"1323","7400","""Lee Evans""","0.34299999999999997","1"
"1325","2877","""Ralph Macchio""","0.90815558","1"
"1326","23915","""Pat Morita""","0.90815558","1"
"1327","56124","""William Zabka""","0.90815558","1"
"1328","64880","""Choi Min-sik""","1.26546825","1"
"1335","35705","""Regina Hall""","1.7826262","1"
"1336","14886","""Craig Bierko""","1.7826262","1"
"1337","15234","""David Arquette""","1.73046663","1"
"1338","9206","""Neve Campbell""","1.73046663","1"
"1339","88029","""Alison Brie""","1.12343513","1"
"1340","172069","""Chadwick Boseman""","0.95020213","1"
"1341","164205","""T.R. Knight""","0.95020213","1"
"1342","176497","""Rachel Melvin""","1.6983701","1"
"1343","56455","""Moon Bloodgood""","1.20455994","1"
"1344","81364","""Olivia Munn""","1.24827316","1"
"1345","3203","""Russell Means""","0.75505856","1"
"1346","6278","""Devon Aoki""","1.5873382","1"
"1347","80591","""Rashida Jones""","0.91636986","1"
"1348","9781","""Nia Long""","1.73959438","1"
"1349","6108","""Emily Procter""","1.38259062","1"
"1350","14408","""Matthew Perry""","1.36267476","1"
"1355","20814","""Gregory Smith""","0.54682547","1"
"1356","64856","""Michael Jai White""","0.87840042","1"
"1357","8349","""Martin Sheen""","0.89460381","1"
"1358","194","""Richard Harris""","1.24272124","1"
"1359","31717","""January Jones""","1.30786397","1"
"1360","52997","""Rob Corddry""","1.26069509","1"
"1361","17678","""Rudy Youngblood""","1.2017528999999998","1"
"1362","17688","""Raoul Max Trujillo""","1.2017528999999998","1"
"1363","17689","""Gerardo Taracena""","1.2017528999999998","1"
"1366","17052","""Topher Grace""","1.26248813","1"
"1367","26513","""Debra Winger""","0.9315","1"
"1368","21041","""Shohreh Aghdashloo""","1.14830111","1"
"1369","4800","""Gena Rowlands""","1.15603229","1"
"1370","17402","""Ron Livingston""","0.51854875","1"
"1371","9013","""Kevin McKidd""","0.84601681","1"
"1372","85924","""Vincent Piazza""","0.67347013","1"
"1373","526727","""Freya Tingley""","0.67347013","1"
"1374","15788","""Nigel Hawthorne""","0.74","1"
"1375","11478","""Lorraine Bracco""","0.04651977","1"
"1376","55836","""Jose Wilker""","0.045","1"
"1377","56389","""Steven Pasquale""","0.41797066","1"
"1378","25869","""Reiko Aylesworth""","0.41797066","1"
"1379","40543","""John Ortiz""","0.41797066","1"
"1381","14101","""John Larroquette""","0.381","1"
"1382","57829","""Anthony LaPaglia""","0.907","1"
"1383","53368","""Scott Porter""","1.45896422","1"
"1384","11109","""Nick Frost""","0.9755205","1"
"1385","131820","""Emma Bell""","1.57887643","1"
"1386","37059","""Nicholas D'Agosto""","1.57887643","1"
"1387","1223185","""Miles Fisher""","1.57887643","1"
"1388","11669","""Jimmy Fallon""","0.50451307","1"
"1389","74151","""Jason Spevack""","0.50451307","1"
"1390","15760","""Josh Peck""","0.4970000000000001","1"
"1391","11389","""John Lone""","0.48063435","1"
"1392","929136","""Thomas Horn""","0.55247881","1"
"1393","52847","""Joy Bryant""","0.62646763","1"
"1394","31164","""Adewale Akinnuoye-Agbaje""","0.46442528","1"
"1395","7868","""Maury Chaykin""","0.30199105","1"
"1396","6165","""Anthony Rapp""","0.33583175","1"
"1397","17736","""Adam Pascal""","0.3167062","1"
"1398","32799","""Angela Bettis""","0.4","1"
"1399","65362","""Holliston Coleman""","0.4","1"
"1401","8211","""Mena Suvari""","0.27053815","1"
"1402","2555","""David Proval""","0.03","1"
"1403","7248","""Cliff Curtis""","0.60965854","1"
"1404","68287","""Callum Blue""","0.60965854","1"
"1405","7523","""Jessalyn Gilsig""","0.381725","1"
"1406","23931","""Mira Sorvino""","0.2237","1"
"1408","26291","""Martin Henderson""","0.77","1"
"1409","34844","""Monet Mazur""","0.46546197","1"
"1410","19189","""Elizabeth Berkley""","0.20350754","1"
"1411","11150","""Gina Gershon""","0.20350754","1"
"1412","17881","""Jason Schwartzman""","0.6047434","1"
"1414","38581","""Rachael Leigh Cook""","1.03166989","1"
"1415","1136406","""Tom Holland""","1.80274123","1"
"1416","6553","""Isabelle Adjani""","1.83611771","1"
"1417","54812","""Chevy Chase""","0.625","1"
"1418","2406","""Mathieu Kassovitz""","1.73921954","1"
"1419","2407","""Rufus""","1.73921954","1"
"1420","67848","""Ashley Olsen""","0.23399999999999999","1"
"1421","67849","""Mary-Kate Olsen""","0.43165571","1"
"1422","4987","""Omar Epps""","0.2505964","1"
"1423","109441","""Chris Massoglia""","0.28169671","1"
"1424","52313","""Eileen Essell""","0.19322135","1"
"1426","15566","""Sharon Leal""","0.431","1"
"1427","588","""M. Emmet Walsh""","0.77","1"
"1428","12518","""Richard Jordan""","0.25","1"
"1429","56930","""David Selby""","0.07","1"
"1430","15111","""Jean-Claude Van Damme""","1.01646581","1"
"1431","65235","""Kiana Tom""","0.10667893","1"
"1432","65236","""Bill Goldberg""","0.10667893","1"
"1433","50398","""Devon Sawa""","0.53302314","1"
"1434","20751","""Bridgette Wilson""","0.10959475","1"
"1435","28781","""Christian Clavier""","0.988","1"
"1437","69489","""Jasmine Trinca""","0.13644292","1"
"1438","33397","""Sarah Bolger""","0.2393787000000001","1"
"1439","20376","""Sarah Roemer""","1.17760134","1"
"1440","9274","""James Brolin""","0.153","1"
"1441","25246","""Andy Lau""","0.92863945","1"
"1442","43661","""Takeshi Kaneshiro""","0.92863945","1"
"1443","58982","""Kuno Becker""","0.27610873","1"
"1444","19487","""Jay Hernandez""","0.80578934","1"
"1445","65007","""Vanessa Paradis""","0.266","1"
"1446","66841","""Mathieu Chedid""","0.266","1"
"1447","51100","""Gad Elmaleh""","0.266","1"
"1448","57700","""Brandon Lee""","0.94","1"
"1449","57701","""Rochelle Davis""","0.94","1"
"1450","237045","""Prabhas""","1.0","1"
"1451","215910","""Rana Daggubati""","1.0","1"
"1452","85721","""Tamanna Bhatia""","1.0","1"
"1453","95635","""Michelle Nolden""","1.01229792","1"
"1456","51797","""Nathan Fillion""","0.38869464","1"
"1457","9576","""Gina Torres""","0.38869464","1"
"1459","9309","""Richard Pryor""","0.75850624","1"
"1460","55278","""Jackie Cooper""","0.75850624","1"
"1461","1622","""Chang Chen""","1.27814609","1"
"1462","96862","""Hu Jun""","1.27814609","1"
"1464","74421","""Song Hye-kyo""","0.64076736","1"
"1465","67601","""Lucas Grabeel""","0.0929","1"
"1466","78139","""Blythe Auffarth""","0.0929","1"
"1467","25868","""Vicellous Reon Shannon""","0.73956241","1"
"1468","20215","""Billy Campbell""","0.51801187","1"
"1469","3196","""Juliette Lewis""","0.51801187","1"
"1470","78436","""Raini Rodriguez""","1.07597242","1"
"1471","72968","""Eduardo Verestegui""","1.07597242","1"
"1472","23958","""Jeremy Sisto""","0.297","1"
"1473","31171","""Julie Bowen""","0.37710609999999994","1"
"1474","6473","""Kelly Lynch""","0.67800064","1"
"1475","973","""Jason Flemyng""","1.28","1"
"1476","109560","""Gabourey Sidibe""","0.47536959","1"
"1477","60561","""Mo'Nique""","0.47536959","1"
"1478","6692","""Caroline Goodall""","0.10300000000000001","1"
"1479","11065","""Wilford Brimley""","0.19629760000000002","1"
"1480","51798","""Katee Sackhoff""","0.98337295","1"
"1481","8655","""R. Lee Ermey""","0.085","1"
"1482","19210","""James Van Der Beek""","0.5429999999999999","1"
"1483","45051","""Harry Treadaway""","0.17869048","1"
"1484","5960","""Mary Kay Place""","0.17869048","1"
"1485","76916","""Ryan Cartwright""","0.05410749","1"
"1486","11617","""Mischa Barton""","0.05410749","1"
"1487","31134","""Darrin Henson""","0.09793496","1"
"1488","1108907","""Nick Robinson""","1.09906372","1"
"1489","1167375","""Alex Roe""","1.09906372","1"
"1490","95047","""Graham McTavish""","1.73567581","1"
"1491","17140","""Abigail Breslin""","1.00076342","1"
"1492","3872","""Daniel Bruhl""","0.90247624","1"
"1493","116714","""Juan Carlos Hernendez""","0.55583804","1"
"1494","18688","""Harry Connick Jr.""","0.95404397","1"
"1495","36422","""Luke Wilson""","1.41774679","1"
"1496","4169","""Dave Chappelle""","1.177585","1"
"1497","80996","""Vasily Stepanov""","0.21834845","1"
"1498","80997","""Pyotr Fyodorov""","0.21834845","1"
"1499","22131","""J. T. Walsh""","0.50159144","1"
"1500","8183","""Kathleen Quinlan""","0.69623713","1"
"1501","10647","""Klaus Maria Brandauer""","1.6","1"
"1502","18052","""Nathan Gamble""","0.52424533","1"
"1503","18291","""Larenz Tate""","0.44350926","1"
"1504","64710","""Reeve Carney""","0.2305","1"
"1505","235767","""Colin O'Donoghue""","0.96047633","1"
"1506","11626","""Gore Vidal""","0.305","1"
"1507","57854","""Cheryl Hines""","0.63800345","1"
"1508","19152","""Dylan Baker""","0.386","1"
"1509","1341","""Donnie Yen""","1.56844753","1"
"1510","117760","""Lynn Hung""","1.56844753","1"
"1511","1183808","""Zhang Jin""","1.56844753","1"
"1517","57675","""Daryl Sabara""","1.4793418","1"
"1519","1750","""DeForest Kelley""","1.39","1"
"1520","15277","""Jon Favreau""","1.7396501","1"
"1521","440414","""Amy Schumer""","1.40795793","1"
"1523","57395","""Natasha Henstridge""","1.13374103","1"
"1525","11163","""John Saxon""","0.25504513","1"
"1526","13652","""Ronee Blakley""","0.25504513","1"
"1527","5141","""Heather Langenkamp""","0.44793222","1"
"1528","7132","""Vincent D'Onofrio""","1.04155843","1"
"1529","10134","""Mako""","0.95608995","1"
"1531","8354","""Albert Hall""","0.48169908","1"
"1532","3968","""Michael Sheen""","1.23384128","1"
"1533","25702","""Rhona Mitra""","0.91353501","1"
"1534","11867","""Eric Mabius""","1.02984862","1"
"1535","10080","""JoBeth Williams""","1.222","1"
"1536","10083","""Beatrice Straight""","1.222","1"
"1537","43853","""Irma P. Hall""","0.767","1"
"1539","41297","""Alex O'Loughlin""","0.77477008","1"
"1540","81164","""Danneel Ackles""","0.77477008","1"
"1542","36219","""Marsha Thomason""","0.39899999999999997","1"
"1543","6837","""Walter Matthau""","0.35323292","1"
"1544","68890","""Tatum O'Neal""","0.35323292","1"
"1545","90163","""Ben Piazza""","0.35323292","1"
"1547","3491","""Thomas Kretschmann""","1.20072577","1"
"1548","6637","""Frank Finlay""","1.20072577","1"
"1549","15293","""Keisha Castle-Hughes""","0.46399999999999997","1"
"1551","25837","""Elisha Cuthbert""","0.68766121","1"
"1552","38406","""Paris Hilton""","0.68766121","1"
"1553","12792","""Brian Van Holt""","0.68766121","1"
"1554","52419","""Josh Hamilton""","0.8460603000000001","1"
"1555","25879","""Geoff Pierson""","0.8460603000000001","1"
"1556","20189","""Amy Smart""","1.19754278","1"
"1557","56778","""Stuart Townsend""","0.4547911","1"
"1558","21352","""Aaliyah""","0.9103675999999999","1"
"1559","22223","""Marguerite Moreau""","0.4547911","1"
"1560","1109","""Kevin Peter Hall""","0.57120318","1"
"1562","3492","""Colin Hanks""","0.3248341","1"
"1563","5588","""Alicia Silverstone""","0.5660000000000001","1"
"1564","33321","""Sam J. Jones""","0.2710796","1"
"1565","33322","""Melody Anderson""","0.2710796","1"
"1566","57893","""Raquel Castro""","0.36098382","1"
"1567","80602","""Tyler Perry""","0.90508336","1"
"1568","50347","""Rachel Nichols""","0.30353232","1"
"1569","47296","""Jeffrey Dean Morgan""","0.85446075","1"
"1570","12791","""Hugh Dancy""","0.27388767","1"
"1572","13472","""Tim Curry""","0.19478106","1"
"1573","3272","""Drake Bell""","0.25871834","1"
"1574","60072","""Sara Paxton""","0.25871834","1"
"1575","7633","""Leslie Nielsen""","0.86930411","1"
"1576","62010","""Portia de Rossi""","0.19294901","1"
"1577","37046","""Dania Ramirez""","0.31083599","1"
"1578","63522","""Sofeda Vergara""","0.51680201","1"
"1579","72994","""Michael Mosley""","0.51680201","1"
"1580","15110","""Brooke Shields""","0.58853106","1"
"1581","138010","""Sharni Vinson""","0.325","1"
"1582","145247","""Phoebe Tonkin""","0.325","1"
"1583","20402","""Julian McMahon""","0.84146832","1"
"1584","12811","""Ken Marshall""","0.16519460000000002","1"
"1585","12812","""Lysette Anthony""","0.16519460000000002","1"
"1586","36067","""Brad Johnson""","0.1459","1"
"1587","51857","""Tim Meadows""","1.29042871","1"
"1588","4139","""Tom Skerritt""","1.04931801","1"
"1589","51359","""Lela Rochon""","0.10300000000000001","1"
"1590","7004","""Paul Sorvino""","0.10300000000000001","1"
"1591","11953","""Benno Furmann""","0.17709155","1"
"1592","56614","""Ray Stevenson""","0.7262967","1"
"1593","35551","""Julie Benz""","0.10089373","1"
"1594","1021684","""Charlotte Le Bon""","0.61181942","1"
"1595","2464","""Angus Macfadyen""","1.63876815","1"
"1596","533016","""Mario Yedidia""","0.06525","1"
"1597","6407","""Marley Shelton""","0.3670000000000001","1"
"1598","2059","""Adam Baldwin""","0.04651977","1"
"1599","58646","""Damian Chapa""","0.044969999999999996","1"
"1600","58647","""Jesse Borrego""","0.044969999999999996","1"
"1601","9979","""Peter Coyote""","0.41227069","1"
"1602","5401","""Anthony Quinn""","0.69995385","1"
"1603","522","""Rod Steiger""","0.85","1"
"1605","24816","""Pierre Arditi""","0.15","1"
"1606","22108","""Skeet Ulrich""","0.76","1"
"1607","137919","""Maricel alvarez""","0.25147786","1"
"1608","137920","""Hanaa Bouchaib""","0.25147786","1"
"1609","20309","""Dwight Yoakam""","0.34560577","1"
"1610","29221","""Brittany Snow""","1.15350426","1"
"1613","22109","""Peter Firth""","0.11599999999999999","1"
"1617","928572","""Scott Eastwood""","0.63013281","1"
"1618","12139","""Lolita Davidovich""","0.63013281","1"
"1619","20239","""Vincent Perez""","0.14400000000000002","1"
"1620","19977","""Liam Aiken""","0.45299999999999996","1"
"1621","21355","""DMX""","0.79958599","1"
"1622","21353","""Isaiah Washington""","0.9103675999999999","1"
"1623","571564","""Brianne Siddall""","0.642","1"
"1624","45603","""Joey Camen""","0.642","1"
"1625","64445","""Elisa Gabrielli""","0.642","1"
"1626","19538","""Rachael Taylor""","0.64626786","1"
"1627","479656","""Kathryn McCormick""","1.40470746","1"
"1628","932091","""Ryan Guzman""","1.40470746","1"
"1629","110743","""Stephen Boss""","1.40470746","1"
"1630","25654","""Julianna Margulies""","0.68349884","1"
"1631","4941","""Alessandro Nivola""","0.56309766","1"
"1632","14541","""Chris Sarandon""","0.44196684","1"
"1633","20904","""James Hong""","0.40346186","1"
"1636","56890","""Malcolm McDowell""","0.22211426","1"
"1637","5847","""David Kross""","1.1301928999999995","1"
"1638","15009","""Justin Theroux""","0.24159934","1"
"1639","26467","""Kyra Sedgwick""","1.52036382","1"
"1640","26485","""Jim Belushi""","1.15","1"
"1642","24367","""John Forsythe""","0.60328","1"
"1643","57409","""Ana de la Reguera""","0.80197993","1"
"1644","57410","""Hector Jimenez""","0.80197993","1"
"1646","31136","""Chris Brown""","0.69055695","1"
"1647","117669","""Portia Doubleday""","0.83615414","1"
"1648","147119","""Vincent Spano""","0.36733909","1"
"1649","1043693","""Kyle Catlett""","0.09494789","1"
"1650","7171","""John Belushi""","1.41","1"
"1651","226","""Heidi Hayes""","0.60740827","1"
"1652","38425","""Amber Valletta""","0.85167639","1"
"1653","57346","""Kate Nauta""","0.85167639","1"
"1654","20386","""Jason Behr""","1.83474602","1"
"1655","56457","""Aimee Garcia""","0.53587404","1"
"1656","2154","""Scott Bakula""","0.35424826","1"
"1657","77353","""Jasmine Guy""","0.03566637","1"
"1658","95791","""Natalie Cole""","0.03566637","1"
"1659","2049","""Ruben Blades""","0.32101","1"
"1660","17648","""James Purefoy""","0.16123851","1"
"1661","21104","""Glenne Headly""","1.06269971","1"
"1662","21105","""Jay Thomas""","1.06269971","1"
"1666","1291350","""Tony Revolori""","1.74600318","1"
"1667","15250","""Hope Davis""","1.05834556","1"
"1668","27106","""Harley Jane Kozak""","0.5320818","1"
"1669","76239","""Garette Ratliff Henson""","0.5320818","1"
"1670","61263","""Skyler Gisondo""","1.04384188","1"
"1673","43858","""Ryan Hurst""","1.36706683","1"
"1674","53258","""David Banner""","1.15922175","1"
"1675","548375","""Michael Rainey Jr.""","1.15922175","1"
"1676","15286","""Christine Taylor""","1.6772231","1"
"1679","33656","""Heather Matarazzo""","1.65335153","1"
"1682","6574","""Clancy Brown""","1.40161792","1"
"1683","78887","""Billy Ray Cyrus""","1.55545279","1"
"1684","82785","""Emily Osment""","1.55545279","1"
"1685","15274","""E.G. Daily""","1.00491683","1"
"1686","10401","""Blythe Danner""","0.99357138","1"
"1687","18992","""Aidan Quinn""","1.60638883","1"
"1689","124644","""Analeigh Tipton""","1.16980662","1"
"1693","37934","""Andre Benjamin""","0.92374674","1"
"1694","23821","""Bryan Greenberg""","1.14663461","1"
"1695","20750","""Judy Greer""","0.96455697","1"
"1696","29685","""Kurt Fuller""","1.51119219","1"
"1697","824","""Ethan Suplee""","0.83282296","1"
"1698","58197","""Shad Moss""","0.623","1"
"1699","9779","""Morris Chestnut""","0.71625195","1"
"1700","67778","""Jonathan Lipnicki""","0.623","1"
"1701","12950","""George Kennedy""","0.86930411","1"
"1702","10660","""Tanya Roberts""","1.5242796","1"
"1704","51391","""Frankie Muniz""","0.93772522","1"
"1705","6979","""Romola Garai""","1.29266061","1"
