"ID","Name","Grade"
"11429"," ""Hamilton Luske""","0.843"
"12114"," ""Michael Cimino""","0.5"
"2291"," ""Paul McGuigan""","0.56308881"
"5216"," ""Gus Van Sant""","2.25933435"
"11873"," ""Roger Kumble""","0.75902208"
"58552"," ""Burr Steers""","1.36267476"
"7314"," ""Nick Park""","2.24834564"
"17871"," ""John Hamburg""","1.71963386"
"68215"," ""Reginald Hudlin""","0.701"
"10601"," ""Joseph L. Mankiewicz""","0.71"
"10400"," ""Barbra Streisand""","0.74787599"
"11676"," ""Mark Pellington""","0.55157539"
"10179"," ""John Glen""","1.95312802"
"19850"," ""Catherine Hardwicke""","3.92616625"
"27846"," ""John Herzfeld""","0.5635998000000001"
"58164"," ""Annabel Jankel""","0.20915465"
"58165"," ""Rocky Morton""","0.20915465"
"114597"," ""Julie Anne Robinson""","0.89"
"19274"," ""Seth Rogen""","1.26041322"
